gene	row_index_1based	missing_count	missing_proportion	nonmissing_count	mean_expression_skipna	median_expression_skipna	detected_sample_count_gt0_skipna	all_zero_among_observed	literal_NA	blank_field	parse_failure	missing_pattern
SCAF4	36076	0	0.0	62	2194.4302864488677	2099.23402119307	62	False	0	0	0	complete
SCAF8	36077	0	0.0	62	3881.6568675390035	3862.172661094315	62	False	0	0	0	complete
SCAI	36078	0	0.0	62	975.945752806224	959.6041803437565	62	False	0	0	0	complete
SCAMP1	36079	0	0.0	62	2416.3326728865864	2275.6877740115497	62	False	0	0	0	complete
SCAMP1-AS1	36080	0	0.0	62	150.60412554499487	148.1224772960545	62	False	0	0	0	complete
SCAMP2	36081	0	0.0	62	2680.622564979504	2579.032562797925	62	False	0	0	0	complete
SCAMP3	36082	0	0.0	62	1101.0906719446027	1027.69995716928	62	False	0	0	0	complete
SCAMP4	36083	0	0.0	62	1626.502416570077	1561.57139807569	62	False	0	0	0	complete
SCAMP5	36084	0	0.0	62	543.9289917576616	475.8720350274025	62	False	0	0	0	complete
SCAND1	36085	0	0.0	62	622.9954618045005	585.3970415634994	62	False	0	0	0	complete
SCAND2P	36086	0	0.0	62	1990.5215936258658	1951.84646119962	62	False	0	0	0	complete
SCAND3P1	36087	0	0.0	62	21.752295724305736	17.705953581376498	62	False	0	0	0	complete
SCAP	36088	0	0.0	62	2078.400141694132	2009.216532321805	62	False	0	0	0	complete
SCAPER	36089	0	0.0	62	1934.833753204773	1955.6804810276149	62	False	0	0	0	complete
SCARA3	36090	0	0.0	62	1227.6246625548652	1014.5109704658951	62	False	0	0	0	complete
SCARA5	36091	0	0.0	62	233.66037355258496	46.2743119774012	61	False	0	0	0	complete
SCARB1	36092	0	0.0	62	1512.8618986011993	1468.3058820371948	62	False	0	0	0	complete
SCARB2	36093	0	0.0	62	10825.781770654568	11179.11773792395	62	False	0	0	0	complete
SCARF1	36094	0	0.0	62	546.7512808229258	500.04936652611855	62	False	0	0	0	complete
SCARF2	36095	0	0.0	62	1067.3081094169888	880.71595607073	62	False	0	0	0	complete
SCARNA1	36096	0	0.0	62	9.843114640509942	8.588605283554504	61	False	0	0	0	complete
SCARNA10	36097	0	0.0	62	35476.991736547425	32133.590500721148	62	False	0	0	0	complete
SCARNA11	36098	0	0.0	62	5.504450414620384	4.679808904148535	58	False	0	0	0	complete
SCARNA12	36099	0	0.0	62	2315.760657959262	1951.383475309825	62	False	0	0	0	complete
SCARNA13	36100	0	0.0	62	3754.5235868837067	3326.771971858585	62	False	0	0	0	complete
SCARNA14	36101	0	0.0	62	1.1137050291605752	0.7920169537608965	32	False	0	0	0	complete
SCARNA15	36102	0	0.0	62	19.566607202960213	18.2825866499511	62	False	0	0	0	complete
SCARNA16	36103	0	0.0	62	67.25097971401098	63.14753070067265	62	False	0	0	0	complete
SCARNA17	36104	0	0.0	62	1213.144976572686	1153.555523259255	62	False	0	0	0	complete
SCARNA18	36105	0	0.0	62	15.839665956879095	14.796589028466599	62	False	0	0	0	complete
SCARNA18B	36106	0	0.0	62	8.013557140198346	6.858001832291535	61	False	0	0	0	complete
SCARNA2	36107	0	0.0	62	18259.77029091808	16417.5955914356	62	False	0	0	0	complete
SCARNA20	36108	0	0.0	62	10.623127192493236	10.144441504032649	61	False	0	0	0	complete
SCARNA21	36109	0	0.0	62	6193.990975918946	5850.05784854818	62	False	0	0	0	complete
SCARNA21B	36110	0	0.0	62	6.564885995372919	5.77923705697538	58	False	0	0	0	complete
SCARNA22	36111	0	0.0	62	9.84430303785762	8.20500283693918	61	False	0	0	0	complete
SCARNA23	36112	0	0.0	62	4.108774782834983	2.900319936369365	51	False	0	0	0	complete
SCARNA3	36113	0	0.0	62	36.42597750827267	34.8154812786179	62	False	0	0	0	complete
SCARNA4	36114	0	0.0	62	31.513312074500313	27.492332654812202	62	False	0	0	0	complete
SCARNA5	36115	0	0.0	62	8169.5493847409925	7092.460047904306	62	False	0	0	0	complete
SCARNA6	36116	0	0.0	62	1450.7453827692782	1093.18349298968	62	False	0	0	0	complete
SCARNA7	36117	0	0.0	62	12677.477336044894	12200.47307800015	62	False	0	0	0	complete
SCARNA8	36118	0	0.0	62	10.565934307526879	9.044929073199306	62	False	0	0	0	complete
SCARNA9	36119	0	0.0	62	1434.3848492914806	1490.96299282984	62	False	0	0	0	complete
SCART1	36120	0	0.0	62	363.11274502809835	302.7145206934275	62	False	0	0	0	complete
SCAT1	36121	0	0.0	62	69.59857342921401	35.645683172627955	62	False	0	0	0	complete
SCAT2	36122	0	0.0	62	54.65285938881872	48.109405309085446	62	False	0	0	0	complete
SCAT8	36123	0	0.0	62	18.228826666245347	12.478987704808599	61	False	0	0	0	complete
SCCPDH	36124	0	0.0	62	2002.9195727186436	1530.2145679688501	62	False	0	0	0	complete
SCD	36125	0	0.0	62	9026.25530426767	6831.3205509089	62	False	0	0	0	complete
SCD5	36126	0	0.0	62	882.6534400822717	710.072234730789	62	False	0	0	0	complete
SCEL	36127	0	0.0	62	2341.8643961864786	1030.2002466326849	62	False	0	0	0	complete
SCEL-AS1	36128	0	0.0	62	126.3455487334069	59.96884452047945	57	False	0	0	0	complete
SCFD1	36129	0	0.0	62	2603.291838132911	2522.474902265065	62	False	0	0	0	complete
SCFD2	36130	0	0.0	62	727.5255040217539	688.504388198344	62	False	0	0	0	complete
SCG2	36131	0	0.0	62	835.1563416796341	606.7789418139175	62	False	0	0	0	complete
SCG3	36132	0	0.0	62	279.3477215510845	144.1349137028605	62	False	0	0	0	complete
SCG5	36133	0	0.0	62	766.7208833209041	573.426693321608	62	False	0	0	0	complete
SCGB1A1	36134	0	0.0	62	439.55891374163446	3.97007967190791	54	False	0	0	0	complete
SCGB1B2P	36135	0	0.0	62	12.986480424609955	10.29757578026975	62	False	0	0	0	complete
SCGB1C1	36136	0	0.0	62	1.7800121197011136	0.940183167998182	37	False	0	0	0	complete
SCGB1C2	36137	0	0.0	62	1.6339295487323757	0.8265783241618095	34	False	0	0	0	complete
SCGB2A1	36138	0	0.0	62	34.899406521296136	17.4230962097901	51	False	0	0	0	complete
SCGB2B2	36139	0	0.0	62	67.66585376229558	59.676293301992104	62	False	0	0	0	complete
SCGB2B3P	36140	0	0.0	62	25.23496362057832	22.20798503970725	62	False	0	0	0	complete
SCGB3A1	36141	0	0.0	62	48.73169529613081	14.85131031401845	57	False	0	0	0	complete
SCGB3A2	36142	0	0.0	62	32.54471230264798	20.0149031704751	61	False	0	0	0	complete
SCGN	36143	0	0.0	62	301.53400791336304	128.8161341652335	58	False	0	0	0	complete
SCHIP1	36144	0	0.0	62	457.75857613448716	398.6526759249165	62	False	0	0	0	complete
SCIMP	36145	0	0.0	62	511.8940503152532	361.659342749566	62	False	0	0	0	complete
SCIN	36146	0	0.0	62	602.320119033388	470.895341045388	62	False	0	0	0	complete
SCLT1	36147	0	0.0	62	1421.351901875862	1356.8980018263	62	False	0	0	0	complete
SCLY	36148	0	0.0	62	664.3848469976423	632.2727816155784	62	False	0	0	0	complete
SCMH1	36149	0	0.0	62	1792.488897541037	1729.6748451642652	62	False	0	0	0	complete
SCML1	36150	0	0.0	62	689.863480611923	649.364785358894	62	False	0	0	0	complete
SCML2	36151	0	0.0	62	60.11055779083698	60.5769071268614	62	False	0	0	0	complete
SCML2P1	36152	0	0.0	62	13.871671881972329	0.0	26	False	0	0	0	complete
SCML2P2	36153	0	0.0	62	33.55877423956639	30.18247587155815	62	False	0	0	0	complete
SCML4	36154	0	0.0	62	388.30527283129845	236.33039007059898	62	False	0	0	0	complete
SCN11A	36155	0	0.0	62	28.646853081271207	21.7158508752762	62	False	0	0	0	complete
SCN1A	36156	0	0.0	62	8.869579107589074	2.689199693646375	46	False	0	0	0	complete
SCN1A-AS1	36157	0	0.0	62	162.69347813847426	127.970692166731	62	False	0	0	0	complete
SCN1B	36158	0	0.0	62	241.85621754354804	222.271375277326	62	False	0	0	0	complete
SCN2A	36159	0	0.0	62	176.0091846237498	91.72650417674755	62	False	0	0	0	complete
SCN2B	36160	0	0.0	62	45.491162715893644	35.3958530967518	62	False	0	0	0	complete
SCN3A	36161	0	0.0	62	199.6418284092495	131.201066805119	62	False	0	0	0	complete
SCN3B	36162	0	0.0	62	91.70663188928933	66.4429233429571	62	False	0	0	0	complete
SCN4A	36163	0	0.0	62	26.42692620637817	12.8697990951899	60	False	0	0	0	complete
SCN4B	36164	0	0.0	62	356.68339481986635	289.3623305063875	62	False	0	0	0	complete
SCN5A	36165	0	0.0	62	62.7393167437772	29.1523710339113	62	False	0	0	0	complete
SCN7A	36166	0	0.0	62	1141.5605453062788	827.1094489014725	62	False	0	0	0	complete
SCN8A	36167	0	0.0	62	506.11472013786425	436.875502084852	62	False	0	0	0	complete
SCN9A	36168	0	0.0	62	985.3913321185427	783.4654513326745	62	False	0	0	0	complete
SCNM1	36169	0	0.0	62	508.3406618323666	480.19774695937303	62	False	0	0	0	complete
SCNN1A	36170	0	0.0	62	4984.079476867453	3639.746119478115	62	False	0	0	0	complete
SCNN1B	36171	0	0.0	62	117.89877608361749	38.2169418739025	60	False	0	0	0	complete
SCNN1D	36172	0	0.0	62	106.36670053458155	97.08041827951045	62	False	0	0	0	complete
SCNN1G	36173	0	0.0	62	207.59580258367802	57.5610054941737	60	False	0	0	0	complete
SCO1	36174	0	0.0	62	1238.3998901926157	1135.206429353435	62	False	0	0	0	complete
SCO2	36175	0	0.0	62	1154.416836018405	892.7213139241275	62	False	0	0	0	complete
SCOC	36176	0	0.0	62	1934.162901978221	1873.5514786726799	62	False	0	0	0	complete
SCOC-AS1	36177	0	0.0	62	43.36247511317005	41.6989282000588	62	False	0	0	0	complete
SCOCP1	36178	0	0.0	62	17.740280233358583	15.750529162520149	62	False	0	0	0	complete
SCP2	36179	0	0.0	62	3791.3689004347634	3742.6381812995596	62	False	0	0	0	complete
SCPEP1	36180	0	0.0	62	2357.2697729144406	1904.70594372519	62	False	0	0	0	complete
SCRG1	36181	0	0.0	62	294.3968936375249	240.693329777387	62	False	0	0	0	complete
SCRIB	36182	0	0.0	62	2968.2447420018466	2588.2516669892802	62	False	0	0	0	complete
SCRN1	36183	0	0.0	62	4139.939783129668	4027.71321578792	62	False	0	0	0	complete
SCRN2	36184	0	0.0	62	639.871285146194	585.2239276851835	62	False	0	0	0	complete
SCRN3	36185	0	0.0	62	900.5399553252001	892.0580811382194	62	False	0	0	0	complete
SCRT1	36186	0	0.0	62	16.74443493366687	12.4593948512995	62	False	0	0	0	complete
SCRT2	36187	0	0.0	62	4.125420397009439	1.158580909552755	42	False	0	0	0	complete
SCT	36188	0	0.0	62	71.78805471523418	55.736218684315446	62	False	0	0	0	complete
SCTR	36189	0	0.0	62	1381.9774972683847	834.5804318616565	62	False	0	0	0	complete
SCUBE1	36190	0	0.0	62	60.49385625793776	36.214207344913305	61	False	0	0	0	complete
SCUBE2	36191	0	0.0	62	644.3729916370052	517.2792678092105	62	False	0	0	0	complete
SCUBE3	36192	0	0.0	62	1219.4784484304514	943.2353137371275	62	False	0	0	0	complete
SCX	36193	0	0.0	62	88.9041188921728	67.38324834494915	62	False	0	0	0	complete
SCYL1	36194	0	0.0	62	2337.0517268446365	2109.145116843695	62	False	0	0	0	complete
SCYL2	36195	0	0.0	62	3346.6685946297353	3314.596813697685	62	False	0	0	0	complete
SCYL3	36196	0	0.0	62	1325.8873963699568	1307.7759987926202	62	False	0	0	0	complete
SDAD1	36197	0	0.0	62	1835.8699985669355	1783.867039081065	62	False	0	0	0	complete
SDAD1P1	36198	0	0.0	62	103.08827156005864	85.8209201097965	62	False	0	0	0	complete
SDAD1P3	36199	0	0.0	62	1.0513862055575618	0.0	25	False	0	0	0	complete
SDC1	36200	0	0.0	62	11475.665055647847	7995.01194023399	62	False	0	0	0	complete
SDC2	36201	0	0.0	62	2023.6667458416905	1992.1870105861249	62	False	0	0	0	complete
SDC3	36202	0	0.0	62	3032.3096523999266	2970.063986072745	62	False	0	0	0	complete
SDC4	36203	0	0.0	62	9397.092910350335	7881.083215779585	62	False	0	0	0	complete
SDCBP	36204	0	0.0	62	6925.421309636888	6378.212948007925	62	False	0	0	0	complete
SDCBP2	36205	0	0.0	62	1339.4571996315394	914.8420328062746	62	False	0	0	0	complete
SDCBP2-AS1	36206	0	0.0	62	711.2252456313045	673.825491354159	62	False	0	0	0	complete
SDCBPP1	36207	0	0.0	62	40.30614739289373	34.160319057870296	62	False	0	0	0	complete
SDCCAG3P2	36208	0	0.0	62	2.4247839770146693	0.9036513381250275	34	False	0	0	0	complete
SDCCAG8	36209	0	0.0	62	2469.955600162629	2476.890784268665	62	False	0	0	0	complete
SDE2	36210	0	0.0	62	1334.2206617703857	1271.756025166935	62	False	0	0	0	complete
SDF2	36211	0	0.0	62	918.9718049917586	882.2283933452985	62	False	0	0	0	complete
SDF2L1	36212	0	0.0	62	354.4125428192196	332.058067341244	62	False	0	0	0	complete
SDF4	36213	0	0.0	62	4120.854424611422	3628.56995184181	62	False	0	0	0	complete
SDHA	36214	0	0.0	62	3545.309747890642	3027.020399427255	62	False	0	0	0	complete
SDHAF1	36215	0	0.0	62	261.0197650841732	241.9705344502105	62	False	0	0	0	complete
SDHAF2	36216	0	0.0	62	867.4969230096477	830.5527629120095	62	False	0	0	0	complete
SDHAF3	36217	0	0.0	62	205.63847232273403	185.71182369098	62	False	0	0	0	complete
SDHAF4	36218	0	0.0	62	175.0616626526748	170.22146250662848	62	False	0	0	0	complete
SDHAP1	36219	0	0.0	62	1175.475414935031	1064.078864570465	62	False	0	0	0	complete
SDHAP2	36220	0	0.0	62	1268.3927378436192	1188.492623662145	62	False	0	0	0	complete
SDHAP3	36221	0	0.0	62	216.14979119815314	201.12911413915998	62	False	0	0	0	complete
SDHB	36222	0	0.0	62	1255.7820206421782	1154.0305423669352	62	False	0	0	0	complete
SDHC	36223	0	0.0	62	2668.513705621122	2549.327950302075	62	False	0	0	0	complete
SDHCP1	36224	0	0.0	62	10.267131445563512	8.382710663032835	61	False	0	0	0	complete
SDHCP2	36225	0	0.0	62	16.23395079563589	14.04907346612455	62	False	0	0	0	complete
SDHCP3	36226	0	0.0	62	19.188839577458047	17.894616057778798	62	False	0	0	0	complete
SDHCP4	36227	0	0.0	62	11.130038468498476	5.64154340420267	43	False	0	0	0	complete
SDHD	36228	0	0.0	62	1820.9682171489296	1807.8298967844999	62	False	0	0	0	complete
SDHDP1	36229	0	0.0	62	6.3369315966137165	0.9273429866471895	40	False	0	0	0	complete
SDHDP2	36230	0	0.0	62	23.53413069954618	20.491985713871152	62	False	0	0	0	complete
SDHDP6	36231	0	0.0	62	10.926495847431163	8.178723344070026	60	False	0	0	0	complete
SDK1	36232	0	0.0	62	1139.495144518551	1045.507763150205	62	False	0	0	0	complete
SDK2	36233	0	0.0	62	459.74305985508795	268.82831142163	62	False	0	0	0	complete
SDR16C5	36234	0	0.0	62	744.3582618726396	585.569789482319	62	False	0	0	0	complete
SDR39U1	36235	0	0.0	62	1282.665947856384	1297.378149324095	62	False	0	0	0	complete
SDR42E1	36236	0	0.0	62	928.1876684600609	926.9784089097479	62	False	0	0	0	complete
SDR42E1P5	36237	0	0.0	62	3.270606077376455	2.68986012021662	46	False	0	0	0	complete
SDR42E2	36238	0	0.0	62	15.570258221756243	12.876243273845649	61	False	0	0	0	complete
SDR9C7	36239	0	0.0	62	2.0200430505559535	0.8976757843627154	35	False	0	0	0	complete
SDS	36240	0	0.0	62	342.9665533610834	249.532699417593	62	False	0	0	0	complete
SDSL	36241	0	0.0	62	310.7908528120462	304.7109293898465	62	False	0	0	0	complete
SEBOX	36242	0	0.0	62	24.186990662384297	23.598097115734	62	False	0	0	0	complete
SEC11A	36243	0	0.0	62	2322.530335773831	2388.24905254427	62	False	0	0	0	complete
SEC11C	36244	0	0.0	62	981.1093228010711	780.707869560945	62	False	0	0	0	complete
SEC13	36245	0	0.0	62	2505.619114262644	2301.2586987426703	62	False	0	0	0	complete
SEC13P1	36246	0	0.0	62	65.27629324910433	64.2117772841149	62	False	0	0	0	complete
SEC14L1	36247	0	0.0	62	4673.2877906536505	4565.52198725489	62	False	0	0	0	complete
SEC14L1P1	36248	0	0.0	62	143.24217840745013	141.3266588129795	62	False	0	0	0	complete
SEC14L2	36249	0	0.0	62	1443.0105011430844	1168.4089745267452	62	False	0	0	0	complete
SEC14L3	36250	0	0.0	62	1.843008013599135	0.9958657013618459	43	False	0	0	0	complete
SEC14L4	36251	0	0.0	62	49.3481530772602	33.18542580875045	60	False	0	0	0	complete
SEC14L5	36252	0	0.0	62	28.70192334719823	21.361254934136248	62	False	0	0	0	complete
SEC14L6	36253	0	0.0	62	87.38475686575653	69.2766523487046	61	False	0	0	0	complete
SEC16A	36254	0	0.0	62	7481.734143226309	6739.721984008405	62	False	0	0	0	complete
SEC16B	36255	0	0.0	62	1277.2088050652153	1119.2676976940052	62	False	0	0	0	complete
SEC1P	36256	0	0.0	62	47.091752845835366	42.678759112940156	62	False	0	0	0	complete
SEC22A	36257	0	0.0	62	770.8710043127164	761.249213008142	62	False	0	0	0	complete
SEC22B	36258	0	0.0	62	4105.841543571425	4031.52115791935	62	False	0	0	0	complete
SEC22B2	36259	0	0.0	62	0.5772198429567152	0.0	18	False	0	0	0	complete
SEC22B4P	36260	0	0.0	62	14.953108229528912	9.465688388183576	61	False	0	0	0	complete
SEC22C	36261	0	0.0	62	1496.7911077517078	1534.11375265296	62	False	0	0	0	complete
SEC23A	36262	0	0.0	62	4190.618155849721	3887.5821437114346	62	False	0	0	0	complete
SEC23A-AS1	36263	0	0.0	62	101.47671796654235	104.2505743742815	62	False	0	0	0	complete
SEC23B	36264	0	0.0	62	2522.812173980798	2375.8651290995404	62	False	0	0	0	complete
SEC23IP	36265	0	0.0	62	2704.871490585114	2643.562709834635	62	False	0	0	0	complete
SEC24A	36266	0	0.0	62	3306.6257986969463	3147.7221291680053	62	False	0	0	0	complete
SEC24AP1	36267	0	0.0	62	124.79770273802644	100.99772812587895	62	False	0	0	0	complete
SEC24B	36268	0	0.0	62	3065.90301748537	3065.4784663395603	62	False	0	0	0	complete
SEC24B-AS1	36269	0	0.0	62	61.649309852172934	59.24699970596715	62	False	0	0	0	complete
SEC24C	36270	0	0.0	62	4011.8645806760865	3839.8066096429748	62	False	0	0	0	complete
SEC24D	36271	0	0.0	62	4670.462667890324	4431.03175313574	62	False	0	0	0	complete
SEC31A	36272	0	0.0	62	10944.396449337188	10594.5310871785	62	False	0	0	0	complete
SEC31B	36273	0	0.0	62	744.3884605324582	677.9972487530135	62	False	0	0	0	complete
SEC61A1	36274	0	0.0	62	10119.982603673769	9390.29723421956	62	False	0	0	0	complete
SEC61A2	36275	0	0.0	62	609.3258944356306	570.3102521264921	62	False	0	0	0	complete
SEC61B	36276	0	0.0	62	1381.5185128822238	1289.18767569175	62	False	0	0	0	complete
SEC61G	36277	0	0.0	62	1459.0721928325465	1319.028304604045	62	False	0	0	0	complete
SEC62	36278	0	0.0	62	6616.169971962014	6538.87646496402	62	False	0	0	0	complete
SEC62-AS1	36279	0	0.0	62	43.45050378650239	41.49187735532555	62	False	0	0	0	complete
SEC63	36280	0	0.0	62	4672.515203547802	4620.86946733888	62	False	0	0	0	complete
SEC63P1	36281	0	0.0	62	68.52554733087764	58.1919514513673	62	False	0	0	0	complete
SECISBP2	36282	0	0.0	62	3431.108513542267	3311.6097725064146	62	False	0	0	0	complete
SECISBP2L	36283	0	0.0	62	4163.934323960315	4082.4328049625246	62	False	0	0	0	complete
SECTM1	36284	0	0.0	62	667.4785610485692	491.95733821774047	62	False	0	0	0	complete
SEH1L	36285	0	0.0	62	1572.3884756585512	1429.62790575994	62	False	0	0	0	complete
SEL1L	36286	0	0.0	62	11498.713467621086	8908.215228599725	62	False	0	0	0	complete
SEL1L2	36287	0	0.0	62	3.4170758157410526	2.055943497906525	53	False	0	0	0	complete
SEL1L3	36288	0	0.0	62	6861.826022371592	6817.768588079594	62	False	0	0	0	complete
SELE	36289	0	0.0	62	182.58928788179796	76.15064303375605	62	False	0	0	0	complete
SELENBP1	36290	0	0.0	62	842.0436332917533	737.6749920526324	62	False	0	0	0	complete
SELENOF	36291	0	0.0	62	3523.662090071182	3474.9632544160004	62	False	0	0	0	complete
SELENOH	36292	0	0.0	62	1358.4110872992326	1271.08934839948	62	False	0	0	0	complete
SELENOI	36293	0	0.0	62	2465.6781722267424	2226.04368603219	62	False	0	0	0	complete
SELENOK	36294	0	0.0	62	832.2539652130328	794.4593133627984	62	False	0	0	0	complete
SELENOKP1	36295	0	0.0	62	4.5300947898588815	2.6097131426919002	50	False	0	0	0	complete
SELENOKP2	36296	0	0.0	62	5.406504156166524	3.2960718808373697	53	False	0	0	0	complete
SELENOKP3	36297	0	0.0	62	6.5003700071484	4.777794697134736	57	False	0	0	0	complete
SELENOM	36298	0	0.0	62	1150.1969715343535	1059.962720412045	62	False	0	0	0	complete
SELENON	36299	0	0.0	62	4377.5541428626075	4308.59305815363	62	False	0	0	0	complete
SELENOO	36300	0	0.0	62	817.3403843381469	732.5618543294895	62	False	0	0	0	complete
SELENOOLP	36301	0	0.0	62	1.9786091108091017	0.862406543157264	32	False	0	0	0	complete
SELENOP	36302	0	0.0	62	7232.171559760358	6036.268680681465	62	False	0	0	0	complete
SELENOS	36303	0	0.0	62	1562.2053947962424	1543.40708659765	62	False	0	0	0	complete
SELENOT	36304	0	0.0	62	2600.020387145612	2474.679510721715	62	False	0	0	0	complete
SELENOW	36305	0	0.0	62	3674.5627534098303	3264.503666304135	62	False	0	0	0	complete
SELL	36306	0	0.0	62	1031.1691042226973	453.358981261645	62	False	0	0	0	complete
SELP	36307	0	0.0	62	314.9690126011455	187.0302508818225	62	False	0	0	0	complete
SELPLG	36308	0	0.0	62	1025.6620169725807	915.091574309365	62	False	0	0	0	complete
SEM1	36309	0	0.0	62	1652.039063252934	1385.3189987165051	62	False	0	0	0	complete
SEMA3A	36310	0	0.0	62	1667.9698019207028	1086.33610319676	62	False	0	0	0	complete
SEMA3B	36311	0	0.0	62	1740.820722445126	1345.40769789127	62	False	0	0	0	complete
SEMA3B-AS1	36312	0	0.0	62	19.62944466157689	15.11202369941015	61	False	0	0	0	complete
SEMA3C	36313	0	0.0	62	7547.1442319581465	6003.548200301775	62	False	0	0	0	complete
SEMA3D	36314	0	0.0	62	276.3125776079082	202.3184431708105	62	False	0	0	0	complete
SEMA3E	36315	0	0.0	62	428.275780108506	212.4860236579715	61	False	0	0	0	complete
SEMA3F	36316	0	0.0	62	1211.5022264763568	792.2854587101581	62	False	0	0	0	complete
SEMA3F-AS1	36317	0	0.0	62	744.4298194478611	716.6092630466364	62	False	0	0	0	complete
SEMA3G	36318	0	0.0	62	291.68826209613866	253.9089567375535	62	False	0	0	0	complete
SEMA4A	36319	0	0.0	62	845.5707974865275	813.303826128697	62	False	0	0	0	complete
SEMA4B	36320	0	0.0	62	8792.726766795577	4678.97898500887	62	False	0	0	0	complete
SEMA4C	36321	0	0.0	62	1738.2557888774872	1573.5431170459751	62	False	0	0	0	complete
SEMA4D	36322	0	0.0	62	2736.900028124075	2402.0577581442103	62	False	0	0	0	complete
SEMA4F	36323	0	0.0	62	414.74527890459217	385.9335559341615	62	False	0	0	0	complete
SEMA4G	36324	0	0.0	62	1029.1047849024467	849.2030884454325	62	False	0	0	0	complete
SEMA5A	36325	0	0.0	62	2893.529266874395	2718.8922164943897	62	False	0	0	0	complete
SEMA5A-AS1	36326	0	0.0	62	60.34856317529303	53.8256392220804	62	False	0	0	0	complete
SEMA5B	36327	0	0.0	62	117.22070605969272	91.9798002318533	62	False	0	0	0	complete
