taxon	host_feature	host_feature_collection	coefficient	p_value	bh_q_value	supported_nominal	TRANSFORMATION_SENSITIVE_MECHANISM	composition_sensitive	sample_sensitive	evidence_category	criteria
Azoarcus	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	0.00461534688728129	0.00109948807718592	0.0109948807718592	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001099; primary_q=0.01099; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_HYPOXIA	MSigDB_Hallmark	-0.00269138069963014	0.490269073281636	0.563014362475297	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4903; primary_q=0.563; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	0.0155441279836507	0.000641340005866514	0.00801675007333143	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.0006413; primary_q=0.008017; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	0.0219454081030963	0.00181262230507556	0.0151051858756297	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001813; primary_q=0.01511; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	0.019415489465474	0.00373049709668262	0.0233156068542664	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.00373; primary_q=0.02332; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	0.00805887581064786	0.20807100831481	0.335598400507757	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2081; primary_q=0.3356; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	0.0140686419112471	0.0235714030609205	0.107142741186002	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02357; primary_q=0.1071; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	-0.00669402989734638	0.0591856449104607	0.164404569195724	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.05919; primary_q=0.1644; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	0.0184218069654059	0.00616730687479282	0.0342628159710712	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.006167; primary_q=0.03426; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	-0.00455893298739283	0.04890732514218	0.150699272311589	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04891; primary_q=0.1507; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	-0.00285235677557775	0.424730810238098	0.552239929135832	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4247; primary_q=0.5522; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	-0.00106886801515997	0.772438507582726	0.804623445398673	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7724; primary_q=0.8046; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_MYC_TARGETS_V2	MSigDB_Hallmark	-0.0106172786133787	0.087291163515576	0.21822790878894	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.08729; primary_q=0.2182; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_MYOGENESIS	MSigDB_Hallmark	0.00714497551080514	0.143280360748928	0.2755391552864	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1433; primary_q=0.2755; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	-0.000591051628735108	0.885826049720677	0.903904132368038	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8858; primary_q=0.9039; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	0.00256016845820469	0.450970955337509	0.559267943009388	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.451; primary_q=0.5593; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	-0.00559562757404796	0.102048166715058	0.221843840684909	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.102; primary_q=0.2218; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	0.073824150063505	0.000484524707982899	0.00801675007333143	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.0004845; primary_q=0.008017; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_PEROXISOME	MSigDB_Hallmark	0.00370582498647543	0.179904197974012	0.321257496382165	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1799; primary_q=0.3213; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	0.000910585136223482	0.532253754160879	0.591393060178754	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5323; primary_q=0.5914; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	0.00521778010649913	0.0461638310394875	0.150699272311589	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04616; primary_q=0.1507; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	-0.000389607161613946	0.922806111413752	0.922806111413752	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9228; primary_q=0.9228; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	0.0115645853765965	2.70313589826407e-05	0.00135156794913204	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=2.703e-05; primary_q=0.001352; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	0.003063092559359	0.346973272758357	0.481907323275496	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.347; primary_q=0.4819; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	0.00778730311178101	0.157213959246461	0.291136961567521	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1572; primary_q=0.2911; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	0.00133357914358165	0.495452638978261	0.563014362475297	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4955; primary_q=0.563; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	0.00830961212151377	0.0224725106663666	0.107142741186002	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02247; primary_q=0.1071; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	0.00273702674885226	0.30498711083642	0.448510457112383	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.305; primary_q=0.4485; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	-0.00329766862940808	0.22258594026384	0.34779053166225	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2226; primary_q=0.3478; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	0.0047568912046643	0.414228984317524	0.552239929135832	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4142; primary_q=0.5522; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HBP1	DoRothEA_VIPER	-0.0882785120816944	0.00430239475349668	0.0274683186776907	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.004302; primary_q=0.02747; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	HIF1A	DoRothEA_VIPER	0.00558151840268	0.974499689050373	0.983231177451057	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9745; primary_q=0.9832; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HMBOX1	DoRothEA_VIPER	-0.0184240866936681	0.574339525132106	0.717924406415132	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5743; primary_q=0.7179; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HNF1A	DoRothEA_VIPER	-0.00688382207080399	0.962382777278015	0.978321589545659	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9624; primary_q=0.9783; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HNF1B	DoRothEA_VIPER	0.143927069213768	0.251677409803348	0.371604229239843	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2517; primary_q=0.3716; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HNF4A	DoRothEA_VIPER	0.0104633233713879	0.921328875751335	0.951607289508421	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9213; primary_q=0.9516; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HNF4G	DoRothEA_VIPER	-0.00288533389258589	0.978761944826279	0.983231177451057	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9788; primary_q=0.9832; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HOXA9	DoRothEA_VIPER	0.0525801794890813	0.156695579931893	0.265145466099184	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1567; primary_q=0.2651; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	HOXB13	DoRothEA_VIPER	0.189885350858217	0.0379892475067312	0.103044855903379	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03799; primary_q=0.103; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	Hypoxia	PROGENy	-0.299947589628013	0.0173033844062976	0.121123690844083	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.0173; primary_q=0.1211; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	IKZF1	DoRothEA_VIPER	0.315532544380413	0.00290851506857361	0.0255949326034478	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.002909; primary_q=0.02559; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	IRF1	DoRothEA_VIPER	0.196287899316103	0.0191936247158396	0.0715245469693405	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01919; primary_q=0.07152; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	IRF2	DoRothEA_VIPER	0.116788325127096	0.0372821519674061	0.103044855903379	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03728; primary_q=0.103; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	IRF3	DoRothEA_VIPER	-0.194946403494335	0.0159720228146976	0.0638880912587902	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01597; primary_q=0.06389; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	IRF4	DoRothEA_VIPER	0.341860351648115	0.00705407203569775	0.035658037272002	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.007054; primary_q=0.03566; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	JAK-STAT	PROGENy	0.0959516096880331	0.427483492875242	0.544069900023035	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4275; primary_q=0.5441; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	JUN	DoRothEA_VIPER	0.0139818130748087	0.916703557589505	0.951296144668355	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9167; primary_q=0.9513; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	JUNB	DoRothEA_VIPER	-0.0765454639182658	0.140869824960802	0.245638793488985	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1409; primary_q=0.2456; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	JUND	DoRothEA_VIPER	0.0150393936930576	0.78970382981584	0.860073478017252	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7897; primary_q=0.8601; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	KDM5B	DoRothEA_VIPER	-0.120066089705619	3.961278637971e-05	0.00354403709208326	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=3.961e-05; primary_q=0.003544; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	KLF1	DoRothEA_VIPER	-0.117085337936211	0.0447674087356374	0.117247975260003	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04477; primary_q=0.1172; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	KLF13	DoRothEA_VIPER	0.158322886181732	0.0254012310749953	0.0822004836651625	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.0254; primary_q=0.0822; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	KLF5	DoRothEA_VIPER	-0.762084185789207	0.00063095949405027	0.0127901678273119	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.000631; primary_q=0.01279; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	KLF6	DoRothEA_VIPER	-0.102741762502485	0.0710987184049129	0.159373747824815	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.0711; primary_q=0.1594; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	KLF9	DoRothEA_VIPER	-0.155198667284965	0.141462013956812	0.245638793488985	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1415; primary_q=0.2456; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	LEF1	DoRothEA_VIPER	0.115188091725837	0.0845984908328927	0.175581773426758	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.0846; primary_q=0.1756; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	LYL1	DoRothEA_VIPER	0.696602135443395	0.000179372506880756	0.00986548787844161	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.0001794; primary_q=0.009865; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	MAF	DoRothEA_VIPER	0.0554209590841166	0.433456189009443	0.577941585345924	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4335; primary_q=0.5779; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAFB	DoRothEA_VIPER	0.304732063536627	0.0266292014668928	0.0825130186298087	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02663; primary_q=0.08251; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	MAFF	DoRothEA_VIPER	0.260140770954322	0.0556142557020639	0.135945958382823	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.05561; primary_q=0.1359; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAFG	DoRothEA_VIPER	-0.0309044811271766	0.820686074194714	0.885053609425672	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8207; primary_q=0.8851; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAFK	DoRothEA_VIPER	-0.270865874299162	0.139688318411793	0.245638793488985	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1397; primary_q=0.2456; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAPK	PROGENy	-0.154349327047111	0.169831546399904	0.237764164959866	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1698; primary_q=0.2378; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAX	DoRothEA_VIPER	0.0979050134347824	0.18930185928902	0.301785572779596	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1893; primary_q=0.3018; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MAZ	DoRothEA_VIPER	-0.0470417274317513	0.505175826749309	0.646155127237488	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5052; primary_q=0.6462; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MBD1	DoRothEA_VIPER	0.227600940673415	0.00114121193035764	0.0177928488938747	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001141; primary_q=0.01779; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	MBD2	DoRothEA_VIPER	-0.124612431086048	0.100915808772993	0.193056329826596	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1009; primary_q=0.1931; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEF2A	DoRothEA_VIPER	0.729578260163063	0.00156850105943888	0.0180869597446274	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001569; primary_q=0.01809; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	MEF2B	DoRothEA_VIPER	0.135735312240965	0.0950099382009896	0.186894537432021	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.09501; primary_q=0.1869; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEF2C	DoRothEA_VIPER	0.327294540332994	0.00181510973500293	0.0190154353190783	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001815; primary_q=0.01902; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Azoarcus	MEIS1	DoRothEA_VIPER	0.173333919851266	0.0736622274619786	0.160452376649854	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.07366; primary_q=0.1605; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEIS2	DoRothEA_VIPER	0.15956560262866	0.0860850120338693	0.176997221004217	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.08609; primary_q=0.177; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEblack	WGCNA_Modules	-0.0520141110997086	0.000435905556086966	0.00348724444869573	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.0004359; primary_q=0.003487; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEblue	WGCNA_Modules	-0.0627582719090036	5.10537224134971e-06	8.16859558615953e-05	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=5.105e-06; primary_q=8.169e-05; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEbrown	WGCNA_Modules	0.0333926111275967	0.0107625904363627	0.0246002067116862	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.01076; primary_q=0.0246; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEcyan	WGCNA_Modules	-0.0290250339261482	0.0565162917887614	0.0904260668620182	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.05652; primary_q=0.09043; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEgreen	WGCNA_Modules	0.0115202660977673	0.536076029962647	0.65978588303095	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5361; primary_q=0.6598; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEgreenyellow	WGCNA_Modules	-0.0360713872662935	0.0431745662311024	0.0767547844108487	TRUE	FALSE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04317; primary_q=0.07675; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEgrey	WGCNA_Modules	-0.0299184868017639	0.187108156628468	0.24947754217129	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1871; primary_q=0.2495; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEmagenta	WGCNA_Modules	-0.0348387272886099	0.0284479131142282	0.0568958262284563	TRUE	FALSE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02845; primary_q=0.0569; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEmidnightblue	WGCNA_Modules	-0.000411201669501018	0.980338646696033	0.980338646696033	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9803; primary_q=0.9803; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Azoarcus	MEpink	WGCNA_Modules	0.00701410184649885	0.724505346803761	0.82800611063287	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7245; primary_q=0.828; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
